GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "16000","Idaho",7,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",1623560,1708265,1717665,1741854,1790894,1903418,1959238,1910849,1734730,1828794,1810630,1841043,1888142,1978728,2108816,2312240,2515760,2637588,2707224,2267442,2875985
 "16000","Idaho",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",314395,351071,315206,315547,323385,353788,388877,374414,344702,392040,367429,375397,384524,400096,398673,453652,505665,556598,581790,415273,556419
 "16000","Idaho",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",1309350,1355961,1404143,1428370,1469715,1551215,1570343,1536655,1390102,1436641,1443210,1465646,1503615,1578581,1709426,1858347,2010358,2082689,2127782,1851602,2319631
 "16000","Idaho",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",1218142,1242283,1194587,1227526,1252223,1298421,1288766,1236956,1152341,1126737,1091048,1090425,1100941,1140316,1164462,1192973,1245655,1306791,1358640,1305243,1410049
 "16000","Idaho",7,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",8001669,8091339,8156263,8345409,8502718,8603606,8548106,8626846,8500845,8282837,8130757,8190983,8108029,8003392,8207130,8376159,8636717,8812073,8940782,8964206,9024208
 "16000","Idaho",7,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",3560957,3879520,3302910,3926150,4443449,4489192,4398044,4707476,4380945,4822177,4797726,4158737,4829394,5764108,5521221,6251509,4816334,5350559,5490739,5715881,4699371
 "16000","Idaho",7,CAGDP9,88,"42, 44-45","Trade ","Thousands of chained 2012 dollars",6403055,6703230,7203125,7536043,8111963,8561886,8704966,8742215,7747318,7854605,7708310,7895877,8453065,8777536,9257926,9816102,10188441,10605948,11281385,11494870,12320042
 "16000","Idaho",7,CAGDP9,89,"22, 48-49","Transportation and utilities ","Thousands of chained 2012 dollars",2061575,2161928,2103926,2249664,2254671,2405711,2403643,2510120,2424397,2739760,2787756,2918993,2928707,2868742,2895056,2973493,3110243,3098437,3085641,3099348,3229016
 "16000","Idaho",7,CAGDP9,90,"31-33, 51","Manufacturing and information ","Thousands of chained 2012 dollars",4549675,4565843,5147976,6031911,7025928,6486617,6658484,7887612,7637332,8127023,8271033,8360247,8372373,8490016,8322048,8595337,8949901,9865406,10318406,10058576,10812121
 "16000","Idaho",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",10599923,10505397,10955781,12373998,14268166,13861091,14058766,14772601,13531036,14079141,14099964,13687858,14524316,15608849,15140728,16009960,15278380,16689954,17417145,17714558,17657309
 "16000","Idaho",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",27639804,28656413,29651849,31186404,33282990,35162060,36067265,36906131,35282184,35919069,35995714,36445096,38002234,38860964,39716571,41107621,42920821,45311741,47762103,48436282,53274413
 "16001","Ada, ID",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",14346281,14750352,15843458,17248028,19221652,19102974,19188467,20060559,19304357,19400865,19394042,19329339,20222092,21218372,21430336,22405688,23175599,24955953,25901395,26164023,28597802
 "16001","Ada, ID",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",12156058,12559854,13614196,14890041,16764703,16612954,16667037,17453198,16721485,16937294,16977637,16850288,17737790,18768730,18899449,19833014,20443443,22155304,23035728,23249322,25691990
 "16001","Ada, ID",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",101781,86101,78673,104523,123514,77536,72865,97668,54866,134768,111388,93382,90218,113410,119639,125649,111399,127940,122793,142869,96751
 "16001","Ada, ID",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2012 dollars",17157,21313,21703,22647,39081,30521,25577,48535,42099,42892,35620,28834,32956,65677,60965,69212,36283,33820,24927,42331,66444
 "16001","Ada, ID",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2012 dollars",39552,111259,70827,78371,75071,106667,98083,154499,134428,183349,196697,190982,164933,163017,144823,159709,171868,163860,166958,197394,168493
 "16001","Ada, ID",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2012 dollars",1413914,1223941,1269332,1310139,1455822,1412662,1475571,1085701,845852,717087,775422,770509,953034,1075255,1097548,1121328,1094905,1085916,1145015,1293624,1355810
 "16001","Ada, ID",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2012 dollars",1195248,1302015,1609639,1975357,2585152,2018557,1925013,2704908,2779175,3024978,2869385,2754325,2749778,3126309,2717344,2867266,3012121,3533727,3225689,2828488,2922410
 "16001","Ada, ID",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2012 dollars",1020090,1117289,1406204,1751719,2290382,1767550,1638439,2376161,(D),2763541,2641157,2537743,2459132,2755852,2214472,2420980,2488842,3042432,2849712,2459933,2522623
 "16001","Ada, ID",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2012 dollars",223412,226338,217203,207056,275360,254576,323710,344052,(D),263483,228326,216583,289891,367929,484191,438296,506598,488159,383182,368479,396582
 "16001","Ada, ID",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2012 dollars",1126104,1156866,1244884,1340263,1451552,1538079,1611448,1544156,1316485,1333902,1331919,1327497,1468873,1567190,1686302,1958586,1990544,2056125,2011771,2141374,2400627
 "16001","Ada, ID",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2012 dollars",1286032,1362499,1450879,1466437,1612133,1805942,1739997,1707634,1606865,1633582,1560059,1615844,1768501,1826813,1848477,1860006,1949202,2035906,2188128,2145887,2274312
 "16001","Ada, ID",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2012 dollars",328266,325254,340313,372505,397457,406672,397115,404051,374429,382995,383541,374591,366049,380890,414678,436551,467946,531041,541124,479484,559709
 "16001","Ada, ID",7,CAGDP9,45,"51","  Information ","Thousands of chained 2012 dollars",292191,333989,352892,441009,441203,453860,459462,560988,555834,593328,603147,590152,654460,639500,653065,661379,696938,713299,808268,750618,971301
 "16001","Ada, ID",7,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2012 dollars",2517712,2539502,2674865,2840007,3274189,3406447,3598761,3583700,3580863,3333383,3455134,3496958,3690655,3831198,3800505,3891391,3930879,4312460,4690607,5035401,5587463
 "16001","Ada, ID",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2012 dollars",755594,811828,844752,934540,1034035,1105316,1128401,1002813,1040635,951197,1041615,1084198,1133026,1221214,1292650,1306080,1370035,1469237,1576477,1883078,2099979
 "16001","Ada, ID",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2012 dollars",1757515,1722123,1824600,1897481,2233454,2292362,2463544,2578702,2539199,2380227,2413093,2412760,2557663,2609133,2504369,2582589,2555071,2839834,3112697,3132937,3465044
 "16001","Ada, ID",7,CAGDP9,59,"54, 55, 56","  Professional and business services ","Thousands of chained 2012 dollars",2352412,2351660,2416969,2526690,2542996,2769119,2649263,2652042,2475239,2502758,2535047,2502488,2554534,2636603,2728999,2841935,3124100,3518911,3784131,4124420,4727618
 "16001","Ada, ID",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2012 dollars",908284,937366,967102,986188,979152,1042105,1085415,1175664,1125608,1154733,1181290,1146830,1196335,1311489,1415348,1500395,1594224,1801887,1943229,2139688,2532003
 "16001","Ada, ID",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2012 dollars",792336,721117,691394,679337,619077,776329,653363,534269,469474,447617,452584,465638,437863,392814,384091,378155,452376,581409,680614,730973,802346
 "16001","Ada, ID",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2012 dollars",701769,724050,775702,867073,938686,956925,912473,942083,880032,900351,901214,890021,920202,931068,928165,961246,1076078,1143369,1177591,1272185,1413829
 "16001","Ada, ID",7,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of chained 2012 dollars",1341047,1430360,1516582,1599347,1628594,1721825,1765047,1905883,1995500,2064874,2157602,2138847,2255250,2307902,2494696,2615344,2535416,2667905,2828335,2767466,3000997
 "16001","Ada, ID",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2012 dollars",75655,85006,98409,106953,108310,114097,116785,118424,131458,145021,149488,148816,143053,137914,144662,145710,147999,164880,188142,191930,208422
 "16001","Ada, ID",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2012 dollars",1263584,1344030,1417833,1492389,1520224,1607638,1648158,1786991,1863813,1919891,2008110,1990031,2112327,2170357,2350610,2470507,2387915,2502984,2639246,2574057,2790949
 "16001","Ada, ID",7,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",507371,535264,561102,568318,590905,645654,663255,649313,586666,616708,605754,615254,634469,675167,739618,825936,900441,960729,987083,756790,956548
 "16001","Ada, ID",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",71276,79374,82722,83330,87478,102777,107326,119451,113261,130830,120137,127271,136885,143296,154595,179968,199481,222016,226941,161469,206649
 "16001","Ada, ID",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",437850,457404,480007,486680,505112,544110,557061,530126,473470,485844,485648,487983,497624,531874,584970,646156,701308,739582,760966,595432,750132
 "16001","Ada, ID",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",379719,377477,370428,384485,391878,401710,408058,398445,371493,366520,354280,350625,352001,362279,375060,386077,411192,436570,473211,435198,480828
 "16001","Ada, ID",7,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",2274279,2255896,2264210,2380138,2449609,2489862,2523542,2607149,2586338,2463808,2416396,2479050,2485243,2454374,2533601,2578352,2735383,2810497,2878017,2926020,2936162
