GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",202891,204880,(D),205411,206155,216550,216199,219851,208465,212327,215740,224346,227536,244603,247954,242937,(D),(D),232175,190646,219540
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),28727,20670,24462
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),203490,169881,194998
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",217881,222126,221797,222092,218338,212478,205355,198269,187613,179595,178246,180073,178690,187608,186401,181774,181619,194134,216153,187068,188768
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",1235110,1294547,1296609,1293442,1272585,1274633,1281682,1269372,1276808,1308694,1287483,1288449,1256871,1240332,1218999,1268976,1284495,1277504,1267634,1299492,1309212
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",327602,276997,268135,287442,318130,419272,486628,(D),418570,(D),440513,467812,477841,415842,321485,250686,(D),320308,(D),(D),242581
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,88,"42, 44-45","Trade ","Thousands of chained 2012 dollars",609851,640519,695500,744656,773860,826758,820083,834543,772368,821196,841815,895252,920363,932073,903524,883535,(D),(D),(D),(D),(D)
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,89,"22, 48-49","Transportation and utilities ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),243596,296188,274637,278184,(D),303743,(D),(D),(D)
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,90,"31-33, 51","Manufacturing and information ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),506846,493342,516374,480380,(D),(D),556978,553658,583800
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",885914,777054,758766,812693,852573,982228,1101999,(D),992756,(D),1023804,1082029,1114394,1046672,935632,812596,(D),911451,(D),(D),815188
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",2824295,2916937,3006978,3073714,3173611,3467606,3513519,(D),3552726,(D),3750290,3851919,3882364,4050187,4059918,4020979,(D),4359799,(D),(D),5164966
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",28478470,29606054,30443223,31100063,31921117,31636803,32168886,31729365,29800947,30541931,30657593,30947890,31395241,32017695,32174517,32246910,32750023,33233124,33843587,32181406,34041126
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",24759848,25838956,26657611,27341714,28173773,28017685,28562759,28034221,26166211,26854398,27048145,27338224,27843436,28577739,28869528,28945501,29485580,29976312,30637731,29066025,30978621
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",(D),(D),(D),(D),20575,(D),10727,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),15775
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2012 dollars",137414,197780,148945,186904,166536,173267,196525,190175,230231,154662,131143,114635,137906,93027,122167,115800,103071,99775,111307,112968,(D)
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,10,"22","  Utilities ","Thousands of chained 2012 dollars",183505,253651,150652,150329,154317,149871,154325,169062,149074,135931,116996,122417,119928,113717,118851,127921,135533,139109,139722,168458,(D)
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,11,"23","  Construction ","Thousands of chained 2012 dollars",1501471,1439350,1470135,1427796,1292653,1212267,1153871,1042864,979282,936026,830661,883065,926652,983597,926784,920498,1144048,1212314,1384035,1259856,1311809
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2012 dollars",4847742,5077621,5373421,5703456,5590857,5554819,5618598,5266004,4275469,4681433,4869361,4774209,4630018,4740172,4603035,4447362,4562221,4723920,4866022,4546421,4776168
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2012 dollars",2616819,2708892,(D),(D),3212509,3236525,3216042,3158497,2151369,2403846,2624450,2643347,2629719,2647236,2531546,2421103,2576307,2552425,2525674,2242464,2433872
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2012 dollars",2249552,2396286,(D),(D),2350617,2281004,2375438,2059510,2134401,2284304,2245713,2130862,2000355,2093102,2071641,2026268,1986805,2171064,2339158,2303304,2343095
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2012 dollars",1988781,2027486,2208820,2338102,2574890,2743628,2851575,2824604,2441678,2618971,2671777,2758699,2774102,2802209,2816140,2718540,2695867,2690288,2637370,2610297,2724837
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2012 dollars",2116876,2192118,2346104,2511461,2452792,2338906,2274942,2181338,1922338,1874985,2004979,2052479,2237187,2349386,2503578,2589704,2685915,2667308,2742111,2731352,2763010
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2012 dollars",(D),(D),(D),(D),922433,(D),1052855,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,45,"51","  Information ","Thousands of chained 2012 dollars",476193,542811,575668,644837,692272,673159,697913,698871,733744,752441,748380,827782,1019465,1055612,1068608,1104820,1185896,1282343,1308812,1242278,1314058
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2012 dollars",5064270,5199779,5097681,5084153,5643604,5521403,5659143,5276437,5470820,5575208,5586751,5749944,5864277,5983430,5926474,6075120,6114906,6213268,6395262,6088654,6593356
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2012 dollars",1532516,1695213,1596886,1690907,1972797,1948345,1849038,1663269,1919725,1833446,1844218,1885110,1883924,2086164,2180516,2267328,2218768,2292656,2550504,2424095,2900894
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2012 dollars",3533229,3502345,3501707,3386978,3656605,3557613,3808291,3615765,3558158,3741724,3742649,3864834,3980743,3890860,3733097,3792525,3885895,3905875,3804450,3626645,3621724
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,59,"54, 55, 56","  Professional and business services ","Thousands of chained 2012 dollars",3310193,3641635,4020136,3923761,4148391,4192431,4316377,4581274,4178611,4325428,4325494,4395476,4428684,4623647,4743299,4785694,4820005,4967414,4983751,4811211,5346006
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2012 dollars",1234411,1291027,1291918,1376456,1456239,1549076,1597107,1728633,1628274,1643735,1657417,1673637,1669637,1681343,1695377,1691095,1661589,1766968,1887316,1847907,2062701
